data;vazao
1982-06-01;2.6962
1982-06-02;2.6962
1982-06-03;2.5452
1982-06-04;2.3975
1982-06-05;2.3975
1982-06-06;2.2532
1982-06-07;2.2532
1982-06-08;2.2532
1982-06-09;2.2532
1982-06-10;2.2532
1982-06-11;2.3249
1982-06-12;2.2532
1982-06-13;2.1823
1982-06-14;2.1123
1982-06-15;2.1123
1982-06-16;3.6701
1982-06-17;2.5452
1982-06-18;2.3975
1982-06-19;2.3975
1982-06-20;2.2532
1982-06-21;2.1123
1982-06-22;2.3249
1982-06-23;2.3249
1982-06-24;13.0583
1982-06-25;8.3703
1982-06-26;7.6768
1982-06-27;5.2367
1982-06-28;3.2505
1982-06-29;14.891
1982-06-30;3.5846
1982-07-01;3.0881
1982-07-02;2.6962
1982-07-03;2.6962
1982-07-04;2.5452
1982-07-05;2.5452
1982-07-06;2.3975
1982-07-07;2.3975
1982-07-08;2.3975
1982-07-09;2.3975
1982-07-10;2.3975
1982-07-11;2.3975
1982-07-12;4.1088
1982-07-13;20.5497
1982-07-14;3.4999
1982-07-15;2.773
1982-07-16;2.5452
1982-07-17;2.5452
1982-07-18;2.5452
1982-07-19;2.4709
1982-07-20;2.3975
1982-07-21;2.3975
1982-07-22;2.3975
1982-07-23;2.3249
1982-07-24;2.3249
1982-07-25;2.2532
1982-07-26;2.1123
1982-07-27;2.1123
1982-07-28;2.0431
1982-07-29;2.0431
1982-07-30;2.2532
1982-07-31;2.1123
1982-08-01;2.1123
1982-08-02;2.1823
1982-08-03;2.2532
1982-08-04;2.1123
1982-08-05;1.9749
1982-08-06;1.9749
1982-08-07;1.9749
1982-08-08;1.9749
1982-08-09;1.9749
1982-08-10;1.9749
1982-08-11;2.1123
1982-08-12;1.9749
1982-08-13;1.9749
1982-08-14;2.1123
1982-08-15;2.1123
1982-08-16;2.1123
1982-08-17;2.1123
1982-08-18;2.1123
1982-08-19;2.1123
1982-08-20;2.1123
1982-08-21;2.1123
1982-08-22;1.9075
1982-08-23;1.9749
1982-08-24;7.3387
1982-08-25;5.2367
1982-08-26;3.7563
1982-08-27;2.929
1982-08-28;2.3249
1982-08-29;2.1123
1982-08-30;1.9749
1982-08-31;7.0064
1982-09-01;5.6352
1982-09-02;4.4731
1982-09-03;3.931
1982-09-04;3.3328
1982-09-05;3.1688
1982-09-06;2.9289
1982-09-07;2.6962
1982-09-08;2.5451
1982-09-09;2.0431
1982-09-10;1.841
1982-09-11;1.841
1982-09-12;1.7754
1982-09-13;1.7107
1982-09-14;1.7107
1982-09-15;1.7107
1982-09-16;1.7107
1982-09-17;1.7107
1982-09-18;2.6202
1982-09-19;2.3974
1982-09-20;2.0431
1982-09-21;1.841
1982-09-22;1.7754
1982-09-23;1.841
1982-09-24;1.841
1982-09-25;1.841
1982-09-26;1.841
1982-09-27;1.841
1982-09-28;1.7754
1982-09-29;1.7107
1982-09-30;2.2531
1982-10-01;5.5347
1982-10-02;4.5661
1982-10-03;3.9311
1982-10-04;3.2505
1982-10-05;2.5452
1982-10-06;2.3975
1982-10-07;18.6445
1982-10-08;9.7001
1982-10-09;6.2541
1982-10-10;21.6008
1982-10-11;8.1366
1982-10-12;6.0451
1982-10-13;4.4732
1982-10-14;3.7563
1982-10-15;3.1689
1982-10-16;2.6203
1982-10-17;2.2532
1982-10-18;2.0431
1982-10-19;1.9749
1982-10-20;1.841
1982-10-21;1.841
1982-10-22;9.8246
1982-10-23;7.1165
1982-10-24;10.703
1982-10-25;5.0415
1982-10-26;3.7563
1982-10-27;3.0881
1982-10-28;2.773
1982-10-29;2.4709
1982-10-30;2.1823
1982-10-31;2.0431
1982-11-01;1.9075
1982-11-02;1.841
1982-11-03;1.841
1982-11-04;3.1689
1982-11-05;7.9055
1982-11-06;5.2367
1982-11-07;3.7563
1982-11-08;2.5452
1982-11-09;2.2532
1982-11-10;2.0431
1982-11-11;8.1366
1982-11-12;6.4657
1982-11-13;3.8433
1982-11-14;15.5647
1982-11-15;45.1805
1982-11-16;13.3152
1982-11-17;5.4346
1982-11-18;4.8492
1982-11-19;4.2895
1982-11-20;4.1988
1982-11-21;7.2273
1982-11-22;5.7368
1982-11-23;7.4508
1982-11-24;6.1493
1982-11-25;5.3353
1982-11-26;4.1988
1982-11-27;5.5347
1982-11-28;5.1388
1982-11-29;6.68
1982-11-30;4.7541
1982-12-01;3.3329
1982-12-02;4.4732
1982-12-03;5.7368
1982-12-04;3.3329
1982-12-05;3.0081
1982-12-06;2.4709
1982-12-07;2.3975
1982-12-08;2.3249
1982-12-09;2.3249
1982-12-10;2.3249
1982-12-11;2.3249
1982-12-12;2.3975
1982-12-13;2.6203
1982-12-14;10.2019
1982-12-15;8.9655
1982-12-16;3.1689
1982-12-17;2.6203
1982-12-18;3.3329
1982-12-19;13.9646
1982-12-20;41.5519
1982-12-21;26.4605
1982-12-22;18.5006
1982-12-23;11.9232
1982-12-24;8.1366
1982-12-25;4.6598
1982-12-26;2.6962
1982-12-27;2.6203
1982-12-28;2.3975
1982-12-29;2.3975
1982-12-30;2.3975
1982-12-31;2.3975
1983-01-01;2.3975
1983-01-02;3.1689
1983-01-03;3.0881
1983-01-04;3.4999
1983-01-05;6.7881
1983-01-06;52.9387
1983-01-07;17.2217
1983-01-08;11.3076
1983-01-09;12.5496
1983-01-10;7.7908
1983-01-11;6.68
1983-01-12;5.3353
1983-01-13;7.0064
1983-01-14;6.1493
1983-01-15;6.1493
1983-01-16;5.6354
1983-01-17;5.2367
1983-01-18;5.1388
1983-01-19;6.5725
1983-01-20;10.0755
1983-01-21;6.1493
1983-01-22;5.5347
1983-01-23;5.2367
1983-01-24;5.3353
1983-01-25;5.4346
1983-01-26;5.5347
1983-01-27;5.1388
1983-01-28;5.2367
1983-01-29;12.4234
1983-01-30;9.0864
1983-01-31;7.9055
1983-02-01;9.2079
1983-02-02;5.7368
1983-02-03;5.2367
1983-02-04;5.1388
1983-02-05;5.2367
1983-02-06;21.9043
1983-02-07;42.497
1983-02-08;21.2987
1983-02-09;22.5156
1983-02-10;17.9284
1983-02-11;13.7036
1983-02-12;12.9305
1983-02-13;15.294
1983-02-14;10.2019
1983-02-15;9.7001
1983-02-16;8.4881
1983-02-17;7.9055
1983-02-18;15.5647
1983-02-19;9.33
1983-02-20;7.3387
1983-02-21;6.5725
1983-02-22;5.9417
1983-02-23;5.0415
1983-02-24;4.1988
1983-02-25;7.5635
1983-02-26;6.1493
1983-02-27;4.6598
1983-02-28;37.4789
1983-03-01;12.6761
1983-03-02;8.0207
1983-03-03;31.8104
1983-03-04;39.8688
1983-03-05;33.0238
1983-03-06;33.5484
1983-03-07;12.5496
1983-03-08;10.3289
1983-03-09;9.4528
1983-03-10;8.9655
1983-03-11;15.4292
1983-03-12;12.8031
1983-03-13;11.9232
1983-03-14;10.3289
1983-03-15;8.0207
1983-03-16;6.5725
1983-03-17;5.9417
1983-03-18;8.0207
1983-03-19;14.3592
1983-03-20;9.0864
