folha,frac_invalida,frac_miolo,colar_px,dif_mediana,dif_p95,classe,doente
MDT_SG-22-Z-D-IV-2-SE-D.tif,0.03201,0.01962,0,11.64,126.57,furada,1
MDT_SG-22-Z-D-IV-2-SE-E.tif,0.03089,0.01852,0,917.56,965.2,fora_de_nivel,1
MDT_SG-22-Z-D-IV-2-SE-F.tif,0.03208,0.01968,0,927.04,943.3,fora_de_nivel,1
MDT_SG-22-Z-D-IV-2-SO-A.tif,0.02905,0.01674,0,15.94,230.78,fora_de_nivel,1
MDT_SG-22-Z-D-IV-2-SO-B.tif,0.02984,0.01753,0,2.15,240.12,furada,1
MDT_SG-22-Z-D-IV-2-SO-C.tif,0.02899,0.01671,0,-63.5,373.07,fora_de_nivel,1
MDT_SG-22-Z-D-IV-2-SO-D.tif,0.02982,0.01754,0,-2.63,236.64,furada,1
MDT_SG-22-Z-D-IV-2-SO-E.tif,0.02897,0.01669,0,773.18,956.5,fora_de_nivel,1
MDT_SG-22-Z-D-IV-2-SO-F.tif,0.02995,0.01763,0,1036.68,1083.96,fora_de_nivel,1
MDT_SG-22-Z-D-IV-3-NE-A.tif,0.02715,0.0149,0,878.46,251.78,fora_de_nivel,1
MDT_SG-22-Z-D-IV-3-NE-B.tif,0.02791,0.01569,0,836.94,272.77,fora_de_nivel,1
MDT_SG-22-Z-D-IV-3-NE-C.tif,0.02715,0.0149,0,1281.42,386.41,fora_de_nivel,1
MDT_SG-22-Z-D-IV-3-NE-D.tif,0.02791,0.01569,0,918.12,461.33,fora_de_nivel,1
MDT_SG-22-Z-D-IV-3-NE-E.tif,0.02699,0.01478,0,1320.88,296.72,fora_de_nivel,1
MDT_SG-22-Z-D-IV-3-NE-F.tif,0.02799,0.01574,0,1108.19,541.79,fora_de_nivel,1
MDT_SG-22-Z-D-IV-3-NO-A.tif,0.02509,0.01301,0,938.89,296.12,fora_de_nivel,1
MDT_SG-22-Z-D-IV-3-NO-B.tif,0.02605,0.01393,0,922.45,158.06,fora_de_nivel,1
MDT_SG-22-Z-D-IV-3-NO-C.tif,0.02495,0.01291,0,931.21,286.07,fora_de_nivel,1
MDT_SG-22-Z-D-IV-3-NO-D.tif,0.02605,0.01393,0,1042.56,225.39,fora_de_nivel,1
MDT_SG-22-Z-D-IV-3-NO-E.tif,0.02503,0.01298,0,932.91,199.24,fora_de_nivel,1
MDT_SG-22-Z-D-IV-3-NO-F.tif,0.02624,0.01406,0,1040.69,233.53,fora_de_nivel,1
MDT_SG-22-Z-D-IV-3-SE-A.tif,0.02699,0.01481,0,1435.79,332.28,fora_de_nivel,1
MDT_SG-22-Z-D-IV-3-SE-B.tif,0.02879,0.01638,0,1248.63,501.13,fora_de_nivel,1
MDT_SG-22-Z-D-IV-3-SE-C.tif,0.02707,0.01485,0,1568.84,168.25,fora_de_nivel,1
MDT_SG-22-Z-D-IV-3-SE-D.tif,0.02793,0.0157,0,922.36,632.81,fora_de_nivel,1
MDT_SG-22-Z-D-IV-3-SE-E.tif,0.02707,0.01485,0,1422.56,294.19,fora_de_nivel,1
MDT_SG-22-Z-D-IV-3-SE-F.tif,0.02822,0.01594,0,767.65,529.31,fora_de_nivel,1
MDT_SG-22-Z-D-IV-3-SO-A.tif,0.02503,0.01298,0,1033.47,285.49,fora_de_nivel,1
MDT_SG-22-Z-D-IV-3-SO-B.tif,0.02607,0.01393,0,1120.63,204.92,fora_de_nivel,1
MDT_SG-22-Z-D-IV-3-SO-C.tif,0.0251,0.01302,0,1423.48,319.22,fora_de_nivel,1
MDT_SG-22-Z-D-IV-3-SO-D.tif,0.02615,0.01401,0,1474.37,374.03,fora_de_nivel,1
MDT_SG-22-Z-D-IV-3-SO-E.tif,0.02535,0.01325,0,1336.24,272.77,fora_de_nivel,1
MDT_SG-22-Z-D-IV-3-SO-F.tif,0.02622,0.01407,0,1478.69,342.87,fora_de_nivel,1
MDT_SG-22-Z-D-IV-4-NE-A.tif,0.0309,0.01856,0,1091.84,157.71,fora_de_nivel,1
MDT_SG-22-Z-D-IV-4-NE-B.tif,0.03218,0.01974,0,962.8,363.17,fora_de_nivel,1
MDT_SG-22-Z-D-IV-4-NE-C.tif,0.03112,0.01874,0,995.09,278.6,fora_de_nivel,1
MDT_SG-22-Z-D-IV-4-NE-D.tif,0.03203,0.01963,0,841.0,252.84,fora_de_nivel,1
MDT_SG-22-Z-D-IV-4-NE-E.tif,0.03112,0.01874,0,860.01,297.95,fora_de_nivel,1
MDT_SG-22-Z-D-IV-4-NE-F.tif,0.0321,0.01969,0,855.65,261.46,fora_de_nivel,1
MDT_SG-22-Z-D-IV-4-NO-A.tif,0.02905,0.01677,0,912.56,247.44,fora_de_nivel,1
MDT_SG-22-Z-D-IV-4-NO-B.tif,0.03006,0.01769,0,990.54,171.1,fora_de_nivel,1
MDT_SG-22-Z-D-IV-4-NO-C.tif,0.02922,0.01689,0,946.35,190.1,fora_de_nivel,1
MDT_SG-22-Z-D-IV-4-NO-D.tif,0.02997,0.01765,0,895.98,224.5,fora_de_nivel,1
MDT_SG-22-Z-D-IV-4-NO-E.tif,0.02907,0.01678,0,844.05,220.77,fora_de_nivel,1
MDT_SG-22-Z-D-IV-4-NO-F.tif,0.03012,0.01776,0,744.63,183.47,fora_de_nivel,1
MDT_SG-22-Z-D-IV-4-SE-A.tif,0.03098,0.01863,0,687.19,213.22,fora_de_nivel,1
MDT_SG-22-Z-D-IV-4-SE-B.tif,0.0321,0.01969,0,865.29,309.94,fora_de_nivel,1
MDT_SG-22-Z-D-IV-4-SE-C.tif,0.03106,0.01871,0,566.24,163.08,fora_de_nivel,1
MDT_SG-22-Z-D-IV-4-SE-D.tif,0.03242,0.01994,0,793.63,171.37,fora_de_nivel,1
MDT_SG-22-Z-D-IV-4-SE-E.tif,0.03134,0.01892,0,489.54,226.78,fora_de_nivel,1
MDT_SG-22-Z-D-IV-4-SE-F.tif,0.03201,0.01963,0,760.39,148.16,fora_de_nivel,1
MDT_SG-22-Z-D-IV-4-SO-A.tif,0.02914,0.01685,0,645.51,200.82,fora_de_nivel,1
MDT_SG-22-Z-D-IV-4-SO-B.tif,0.03007,0.01773,0,658.41,202.43,fora_de_nivel,1
MDT_SG-22-Z-D-IV-4-SO-C.tif,0.02914,0.01685,0,584.87,236.48,fora_de_nivel,1
MDT_SG-22-Z-D-IV-4-SO-D.tif,0.03014,0.01779,0,582.98,183.93,fora_de_nivel,1
MDT_SG-22-Z-D-IV-4-SO-E.tif,0.02947,0.01709,0,544.68,169.17,fora_de_nivel,1
MDT_SG-22-Z-D-IV-4-SO-F.tif,0.03006,0.01775,0,447.14,169.86,fora_de_nivel,1
MDT_SG-22-Z-D-V-1-NE-A.tif,0.03491,0.02241,0,22.06,187.78,fora_de_nivel,1
MDT_SG-22-Z-D-V-1-NE-B.tif,0.03561,0.02313,0,2.75,152.16,furada,1
MDT_SG-22-Z-D-V-1-NE-C.tif,0.03513,0.0226,0,11.0,152.57,furada,1
MDT_SG-22-Z-D-V-1-NE-D.tif,0.03575,0.02326,0,6.81,126.2,furada,1
MDT_SG-22-Z-D-V-1-NE-E.tif,0.03498,0.02249,0,14.29,148.46,furada,1
MDT_SG-22-Z-D-V-1-NE-F.tif,0.03561,0.02316,0,-0.6,142.44,furada,1
MDT_SG-22-Z-D-V-1-NO-A.tif,0.03283,0.02039,0,2.82,279.17,furada,1
MDT_SG-22-Z-D-V-1-NO-B.tif,0.03367,0.02126,0,19.6,251.75,fora_de_nivel,1
MDT_SG-22-Z-D-V-1-NO-C.tif,0.03267,0.02029,0,4.53,291.29,furada,1
MDT_SG-22-Z-D-V-1-NO-D.tif,0.03367,0.02126,0,25.39,168.6,fora_de_nivel,1
MDT_SG-22-Z-D-V-1-NO-E.tif,0.0329,0.02048,0,-1.41,223.91,furada,1
MDT_SG-22-Z-D-V-1-NO-F.tif,0.03372,0.02129,0,21.18,127.58,fora_de_nivel,1
MDT_SG-22-Z-D-V-1-SE-A.tif,0.03506,0.02255,0,16.76,167.99,fora_de_nivel,1
MDT_SG-22-Z-D-V-1-SE-B.tif,0.03569,0.0232,0,-0.15,141.18,furada,1
MDT_SG-22-Z-D-V-1-SE-C.tif,0.03495,0.02248,0,23.08,183.8,fora_de_nivel,1
MDT_SG-22-Z-D-V-1-SE-D.tif,0.03594,0.02344,0,0.97,100.84,furada,1
MDT_SG-22-Z-D-V-1-SE-E.tif,0.03505,0.02254,0,384.26,442.34,fora_de_nivel,1
MDT_SG-22-Z-D-V-1-SE-F.tif,0.03599,0.02348,0,305.71,286.35,fora_de_nivel,1
MDT_SG-22-Z-D-V-1-SO-A.tif,0.03277,0.02038,0,6.55,155.44,furada,1
MDT_SG-22-Z-D-V-1-SO-B.tif,0.03402,0.02153,0,29.93,157.12,fora_de_nivel,1
MDT_SG-22-Z-D-V-1-SO-C.tif,0.03284,0.02042,0,18.53,164.14,fora_de_nivel,1
MDT_SG-22-Z-D-V-1-SO-D.tif,0.03396,0.0215,0,14.71,159.42,furada,1
MDT_SG-22-Z-D-V-1-SO-E.tif,0.03291,0.02049,0,408.99,415.43,fora_de_nivel,1
MDT_SG-22-Z-D-V-1-SO-F.tif,0.03395,0.0215,0,323.07,408.42,fora_de_nivel,1
MDT_SG-22-Z-D-V-2-NE-A.tif,0.98986,0.99003,0,1.45,12.23,furada,1
MDT_SG-22-Z-D-V-2-NE-B.tif,0.64508,0.64058,0,44.16,230.94,fora_de_nivel,1
MDT_SG-22-Z-D-V-2-NE-C.tif,0.69281,0.68903,0,-1.17,10.79,furada,1
MDT_SG-22-Z-D-V-2-NE-D.tif,0.64059,0.63604,0,9.15,107.9,furada,1
MDT_SG-22-Z-D-V-2-NE-E.tif,0.51525,0.5086,0,-1.44,9.59,furada,1
MDT_SG-22-Z-D-V-2-NE-F.tif,0.27513,0.26531,0,22.89,234.65,fora_de_nivel,1
MDT_SG-22-Z-D-V-2-NO-A.tif,0.03649,0.02401,0,-13.22,121.55,furada,1
MDT_SG-22-Z-D-V-2-NO-B.tif,0.15938,0.14829,0,1.28,82.76,furada,1
MDT_SG-22-Z-D-V-2-NO-C.tif,0.03672,0.0242,0,-2.43,118.5,furada,1
MDT_SG-22-Z-D-V-2-NO-D.tif,0.03793,0.02538,0,-0.95,64.89,furada,1
MDT_SG-22-Z-D-V-2-NO-E.tif,0.03684,0.02432,0,2.62,103.17,furada,1
MDT_SG-22-Z-D-V-2-NO-F.tif,0.06144,0.04896,0,-0.06,38.05,furada,1
MDT_SG-22-Z-D-V-2-SE-A.tif,0.99742,0.99755,0,3.08,2.74,vazia,1
MDT_SG-22-Z-D-V-2-SE-B.tif,0.37081,0.36244,0,5.86,328.98,furada,1
MDT_SG-22-Z-D-V-2-SE-C.tif,0.9274,0.9267,0,7.3,29.32,furada,1
MDT_SG-22-Z-D-V-2-SE-D.tif,0.08882,0.07659,0,4.51,29.62,furada,1
MDT_SG-22-Z-D-V-2-SE-E.tif,0.976,0.97591,0,9.97,52.92,furada,1
MDT_SG-22-Z-D-V-2-SE-F.tif,0.3178,0.30832,0,121.37,240.52,fora_de_nivel,1
MDT_SG-22-Z-D-V-2-SO-A.tif,0.03691,0.02438,0,2.41,106.05,furada,1
MDT_SG-22-Z-D-V-2-SO-B.tif,0.34167,0.33288,0,-0.36,23.4,furada,1
MDT_SG-22-Z-D-V-2-SO-C.tif,0.04532,0.03291,0,-0.12,107.89,furada,1
MDT_SG-22-Z-D-V-2-SO-D.tif,0.28452,0.27489,0,-1.28,15.74,furada,1
MDT_SG-22-Z-D-V-2-SO-E.tif,0.04018,0.0277,0,193.54,395.0,fora_de_nivel,1
MDT_SG-22-Z-D-V-2-SO-F.tif,0.21022,0.19983,0,286.06,529.52,fora_de_nivel,1
MDT_SG-22-Z-D-V-3-NE-A.tif,0.03507,0.02259,0,806.81,468.43,fora_de_nivel,1
MDT_SG-22-Z-D-V-3-NE-B.tif,0.03609,0.02357,0,461.95,446.4,fora_de_nivel,1
MDT_SG-22-Z-D-V-3-NE-C.tif,0.03507,0.02259,0,630.26,484.4,fora_de_nivel,1
MDT_SG-22-Z-D-V-3-NE-D.tif,0.03616,0.02361,0,790.1,315.19,fora_de_nivel,1
MDT_SG-22-Z-D-V-3-NE-E.tif,0.05427,0.04155,0,870.43,343.24,fora_de_nivel,1
MDT_SG-22-Z-D-V-3-NE-F.tif,0.05464,0.04192,0,525.68,399.46,fora_de_nivel,1
MDT_SG-22-Z-D-V-3-NO-A.tif,0.03297,0.02054,0,454.37,168.22,fora_de_nivel,1
MDT_SG-22-Z-D-V-3-NO-B.tif,0.034,0.02154,0,655.28,425.23,fora_de_nivel,1
MDT_SG-22-Z-D-V-3-NO-C.tif,0.03298,0.02054,0,638.32,263.44,fora_de_nivel,1
MDT_SG-22-Z-D-V-3-NO-D.tif,0.034,0.02154,0,923.88,282.67,fora_de_nivel,1
MDT_SG-22-Z-D-V-3-NO-E.tif,0.03321,0.02073,0,657.66,211.66,fora_de_nivel,1
MDT_SG-22-Z-D-V-3-NO-F.tif,0.0372,0.02474,0,786.54,297.47,fora_de_nivel,1
MDT_SG-22-Z-D-V-3-SE-A.tif,0.03545,0.0229,0,910.99,190.9,fora_de_nivel,1
MDT_SG-22-Z-D-V-3-SE-B.tif,0.03598,0.02349,0,513.63,358.66,fora_de_nivel,1
MDT_SG-22-Z-D-V-3-SE-C.tif,0.03532,0.02279,0,841.73,194.09,fora_de_nivel,1
MDT_SG-22-Z-D-V-3-SE-D.tif,0.03614,0.02362,0,460.09,448.03,fora_de_nivel,1
MDT_SG-22-Z-D-V-3-SE-E.tif,0.03505,0.02259,0,659.61,217.63,fora_de_nivel,1
MDT_SG-22-Z-D-V-3-SE-F.tif,0.03608,0.02355,0,322.29,315.54,fora_de_nivel,1
MDT_SG-22-Z-D-V-3-SO-A.tif,0.03311,0.02066,0,640.61,295.55,fora_de_nivel,1
MDT_SG-22-Z-D-V-3-SO-B.tif,0.03405,0.0216,0,661.09,296.4,fora_de_nivel,1
MDT_SG-22-Z-D-V-3-SO-C.tif,0.03295,0.02055,0,678.4,279.41,fora_de_nivel,1
MDT_SG-22-Z-D-V-3-SO-D.tif,0.03405,0.0216,0,711.77,288.67,fora_de_nivel,1
MDT_SG-22-Z-D-V-3-SO-E.tif,0.03328,0.02083,0,466.99,205.43,fora_de_nivel,1
MDT_SG-22-Z-D-V-3-SO-F.tif,0.03439,0.02189,0,575.0,305.68,fora_de_nivel,1
MDT_SG-22-Z-D-V-4-NE-A.tif,0.79005,0.78748,0,54.21,182.31,fora_de_nivel,1
MDT_SG-22-Z-D-V-4-NE-B.tif,0.13291,0.12103,0,120.73,172.49,fora_de_nivel,1
MDT_SG-22-Z-D-V-4-NE-C.tif,0.75298,0.75014,0,2.9,123.44,furada,1
MDT_SG-22-Z-D-V-4-NE-D.tif,0.63862,0.63407,0,157.18,170.77,fora_de_nivel,1
MDT_SG-22-Z-D-V-4-NE-E.tif,0.54504,0.53882,0,3.24,2.87,furada,1
MDT_SG-22-Z-D-V-4-NE-F.tif,1.0,1.0,2470,nan,nan,vazia,1
MDT_SG-22-Z-D-V-4-NO-A.tif,0.03696,0.02443,0,794.46,384.03,fora_de_nivel,1
MDT_SG-22-Z-D-V-4-NO-B.tif,0.0981,0.08614,0,371.67,454.99,fora_de_nivel,1
MDT_SG-22-Z-D-V-4-NO-C.tif,0.0369,0.02439,0,670.7,525.47,fora_de_nivel,1
MDT_SG-22-Z-D-V-4-NO-D.tif,0.05605,0.04372,0,96.11,226.13,fora_de_nivel,1
MDT_SG-22-Z-D-V-4-NO-E.tif,0.13891,0.12705,0,422.2,352.88,fora_de_nivel,1
MDT_SG-22-Z-D-V-4-NO-F.tif,0.0641,0.05143,0,88.24,364.5,fora_de_nivel,1
MDT_SG-22-Z-D-V-4-SE-A.tif,0.44301,0.43551,0,4.43,43.4,furada,1
MDT_SG-22-Z-D-V-4-SE-C.tif,0.87552,0.87437,0,0.94,5.46,furada,1
MDT_SG-22-Z-D-V-4-SE-D.tif,1.0,1.0,2470,nan,nan,vazia,1
MDT_SG-22-Z-D-V-4-SE-E.tif,0.98437,0.98415,0,66.59,89.28,fora_de_nivel,1
MDT_SG-22-Z-D-V-4-SO-A.tif,0.0522,0.03949,0,110.73,469.0,fora_de_nivel,1
MDT_SG-22-Z-D-V-4-SO-B.tif,0.07825,0.06601,0,2.52,32.12,furada,1
MDT_SG-22-Z-D-V-4-SO-C.tif,0.05465,0.0419,0,47.92,501.68,fora_de_nivel,1
MDT_SG-22-Z-D-V-4-SO-D.tif,0.13838,0.12703,0,1.45,61.02,furada,1
MDT_SG-22-Z-D-V-4-SO-E.tif,0.05299,0.04022,0,133.9,357.38,fora_de_nivel,1
MDT_SG-22-Z-D-V-4-SO-F.tif,0.12206,0.11024,0,62.17,262.93,fora_de_nivel,1
MDT_SG-22-Z-D-VI-1-NO-A.tif,0.13906,0.12789,0,104.79,200.88,fora_de_nivel,1
MDT_SG-22-Z-D-VI-1-NO-B.tif,0.67703,0.67301,0,6.01,217.3,furada,1
MDT_SG-22-Z-D-VI-1-NO-C.tif,0.2976,0.28865,0,174.99,213.77,fora_de_nivel,1
MDT_SG-22-Z-D-VI-1-NO-D.tif,0.80257,0.80037,0,3.18,107.32,furada,1
MDT_SG-22-Z-D-VI-1-NO-E.tif,0.34693,0.33842,0,50.51,239.0,fora_de_nivel,1
MDT_SG-22-Z-D-VI-1-NO-F.tif,0.88335,0.88197,0,39.75,106.96,fora_de_nivel,1
MDT_SG-22-Z-D-VI-1-SO-A.tif,0.43235,0.42481,0,14.34,261.88,furada,1
MDT_SG-22-Z-D-VI-1-SO-C.tif,0.73331,0.73011,0,9.28,104.4,furada,1
MDT_SG-22-Z-D-VI-1-SO-E.tif,0.99669,0.99681,0,4.85,4.73,vazia,1
MDT_SG-22-Z-D-VI-3-NO-A.tif,0.79008,0.78745,0,142.01,141.08,fora_de_nivel,1
MDT_SG-22-Z-D-VI-3-NO-C.tif,0.98911,0.98928,0,90.19,100.36,fora_de_nivel,1
